Episode,R_total,R_env,R_energy,R_passing,R_in_box,R_assist,R_role,R_approach
4342,223.54538892366153,0.0,151.7953889236615,57.19999998807907,0.0,0.0,13.650000415742397,0.9000000357627869
4343,181.7810139891737,-1.0000001192092896,123.28101401897601,51.0,0.0,0.0,8.20000023022294,0.30000001192092896
4344,163.16743126547576,0.0,129.4424312654758,20.69999998807907,0.0,0.0,12.725000452250242,0.30000001192092896
4345,179.50619311782145,-1.0000001192092896,124.03119314762387,46.0,0.0,0.0,10.175000414252281,0.30000001192092896
4346,362.77157699637274,-1.0000001192092896,274.7965770261748,70.69999998807907,0.0,0.0,17.97500053793192,0.30000001192092896
4347,158.48603299727105,0.0,106.51103299727116,38.39999997615814,0.0,0.0,12.975000400096178,0.6000000238418579
4348,126.04618135496014,0.0,93.19618135496015,19.399999976158142,0.0,0.0,12.850000377744436,0.6000000238418579
4349,154.26515329563438,-1.0000001192092896,120.94015332543681,24.0,0.0,0.0,10.32500046491623,0.0
4350,171.9028864753745,-1.0000001192092896,139.40288650517678,22.0,0.0,0.0,11.200000416487455,0.30000001192092896
4351,228.67405212378992,0.0,205.8240521237899,11.699999988079071,0.0,0.0,10.55000039190054,0.6000000238418579
4352,186.00929149868816,-1.0000001192092896,132.35929152849042,44.0,0.0,0.0,10.350000366568565,0.30000001192092896
4353,226.1526743717816,0.0,161.62767437178155,53.69999998807907,0.0,0.0,9.925000198185444,0.9000000357627869
4354,243.88568766667856,-1.0000001192092896,183.460687696481,50.39999997615814,0.0,0.0,10.12500037625432,0.9000000357627869
4355,76.3172912751214,0.0,67.69229127512143,0.3999999761581421,0.0,0.0,7.32500022649765,0.9000000357627869
4356,178.43933053819362,0.0,137.1643305381936,28.0,0.0,0.0,12.975000530481339,0.30000001192092896
4357,139.99378699258827,0.0,97.21878699258822,30.69999998807907,0.0,0.0,11.475000523030758,0.6000000238418579
4358,157.0237660996449,0.0,107.24876609964484,37.0,0.0,0.0,12.475000411272049,0.30000001192092896
4359,220.9597984362292,-1.0000001192092896,173.43479846603145,34.69999998807907,0.0,0.0,13.225000325590372,0.6000000238418579
4360,200.9031758098981,-1.0000001192092896,140.82817583970052,49.800000071525574,0.0,0.0,9.775000337511301,1.5000000596046448
4361,126.07287073640072,0.0,86.1478707364008,28.700000047683716,0.0,0.0,10.925000496208668,0.30000001192092896
4362,143.08038603628327,0.0,109.73038603628322,23.0,0.0,0.0,10.050000343471766,0.30000001192092896
4363,335.5170931895936,0.0,272.2920931895935,63.0,-25.5,0.0,23.32500145584345,2.4000000953674316
4364,180.5961932912298,-1.0000001192092896,168.62119332103222,-1.300000011920929,0.0,0.0,13.675000447779894,0.6000000238418579
4365,182.97798395809707,-1.0000001192092896,160.62798398789943,10.700000047683716,0.0,0.0,12.050000380724669,0.6000000238418579
4366,73.77392417327087,0.0,52.57392417327089,15.0,0.0,0.0,5.900000214576721,0.30000001192092896
4367,202.27436845884498,0.0,165.82436845884507,24.5,0.0,0.0,10.750000312924385,1.2000000476837158
4368,224.86375945324536,0.0,149.68875945324535,64.0,0.0,0.0,10.875000428408384,0.30000001192092896
4369,234.2498998299364,-1.0000001192092896,166.8998998597387,54.69999998807907,0.0,0.0,13.050000350922346,0.6000000238418579
4370,244.08030292673374,0.0,240.1803029267337,-12.5,0.0,0.0,15.500000666826963,0.9000000357627869
4371,137.80761367343467,0.0,101.9326136734347,25.700000047683716,0.0,0.0,9.575000278651714,0.6000000238418579
4372,158.6155395723299,0.0,107.6655395723299,38.0,0.0,0.0,12.650000177323818,0.30000001192092896
4373,188.0053950621005,0.0,146.35539506210054,28.40000009536743,0.0,0.0,12.050000324845314,1.2000000476837158
4374,238.62845629382784,0.0,164.47845629382778,60.69999998807907,0.0,0.0,12.850000470876694,0.6000000238418579
4375,92.984568486539,0.0,63.80956848653901,20.69999998807907,0.0,0.0,7.8750003427267075,0.6000000238418579
4376,222.61163014746958,0.0,171.01163014746965,39.10000002384186,0.0,0.0,11.300000332295895,1.2000000476837158
4377,154.70050470126841,-1.0000001192092896,111.05050473107065,36.0,0.0,0.0,8.350000400096178,0.30000001192092896
4378,111.1053884242043,0.0,76.98038842420432,23.0,0.0,0.0,10.825000420212746,0.30000001192092896
4379,146.70250057200192,0.0,110.40250057200198,26.69999998807907,0.0,0.0,9.000000216066837,0.6000000238418579
4380,211.9691372436672,-1.0000001192092896,140.5691372734695,63.0,0.0,0.0,9.100000489503145,0.30000001192092896
4381,179.81030769126505,0.0,106.86030769126512,61.39999997615814,0.0,0.0,10.65000032261014,0.9000000357627869
4382,194.20700685961438,0.0,134.85700685961444,43.0,0.0,0.0,16.050000868737698,0.30000001192092896
4383,108.67414944339477,0.0,77.89914944339476,18.0,0.0,0.0,12.475000500679016,0.30000001192092896
4384,240.8600696376122,0.0,149.13506963761228,76.0,0.0,0.0,15.425000376999378,0.30000001192092896
4385,166.25362517478123,-1.0000001192092896,134.30362520458357,23.0,0.0,0.0,9.650000378489494,0.30000001192092896
4386,432.4166543738047,-1.0000001192092896,307.0916544036072,96.0,0.0,0.0,29.4250012524426,0.9000000357627869
4387,225.87026592315092,-1.0000001192092896,157.69526595295324,55.39999997615814,0.0,0.0,12.875000536441803,0.9000000357627869
4388,198.9481259800181,0.0,139.87312598001805,47.69999998807907,0.0,0.0,10.775000248104334,0.6000000238418579
4389,169.91584927536368,-1.0000001192092896,144.64084930516594,15.0,0.0,0.0,10.97500041872263,0.30000001192092896
4390,70.98343559903252,0.0,45.38343559903251,18.0,0.0,0.0,7.600000441074371,0.0
4391,136.53109125106104,0.0,93.23109125106103,32.0,0.0,0.0,11.300000511109829,0.0
4392,158.42966991096458,0.0,116.35466991096452,29.0,0.0,0.0,12.77500044181943,0.30000001192092896
4393,158.32675961245718,0.0,112.90175961245718,34.0,0.0,0.0,11.125000510364771,0.30000001192092896
4394,11.387070401337976,0.0,9.337070401337977,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
4395,163.57592318010364,0.0,112.87592318010365,41.0,0.0,0.0,9.400000300258398,0.30000001192092896
4396,136.55938950842932,-1.0000001192092896,88.5343895382317,40.0,0.0,0.0,8.725000340491533,0.30000001192092896
4397,289.72033498566947,0.0,219.24533498566953,56.700000047683716,0.0,0.0,12.875000435858965,0.9000000357627869
4398,183.78174379388543,-1.0000001192092896,128.5817438236879,44.200000047683716,0.0,0.0,11.400000363588333,0.6000000238418579
4399,250.64431328640362,0.0,169.8693132864037,69.40000003576279,0.0,0.0,10.47500042244792,0.9000000357627869
4400,177.18542833519456,-1.0000001192092896,113.01042836499678,56.0,0.0,0.0,8.875000424683094,0.30000001192092896
4401,187.14339036940822,0.0,121.39339036940822,53.69999998807907,0.0,0.0,11.450000289827585,0.6000000238418579
4402,74.28482793135623,0.0,46.484827931356236,21.0,0.0,0.0,6.800000324845314,0.0
4403,198.0562112304795,0.0,122.53121123047956,64.69999998807907,0.0,0.0,10.225000362843275,0.6000000238418579
4404,224.76364213825292,0.0,182.33864213825282,33.40000003576279,0.0,0.0,7.825000312179327,1.2000000476837158
4405,69.91992103988854,0.0,44.56992103988852,18.0,0.0,0.0,7.350000381469727,0.0
4406,162.59181190625065,0.0,115.1918119062505,36.700000047683716,0.0,0.0,10.10000030696392,0.6000000238418579
4407,208.1331065687421,0.0,160.1581065687421,35.19999998807907,0.0,0.0,11.875000424683094,0.9000000357627869
4408,204.3734677108468,0.0,166.32346771084687,24.900000035762787,0.0,0.0,11.950000505894423,1.2000000476837158
4409,73.78699669536013,0.0,50.361996695360126,16.69999998807907,0.0,0.0,6.425000339746475,0.30000001192092896
4410,166.37818360231813,0.0,116.47818360231821,38.0,0.0,0.0,11.600000411272049,0.30000001192092896
4411,204.6607473484781,0.0,150.78574734847817,43.0,0.0,0.0,10.575000397861004,0.30000001192092896
4412,251.5632357296795,0.0,176.1382357296795,57.5,-3.0,0.0,20.025000870227814,0.9000000357627869
4413,158.21677251794998,0.0,106.64177251795,33.0,0.0,0.0,18.575001254677773,0.0
4414,174.41180102409044,0.0,111.53680102409037,50.69999998807907,0.0,0.0,11.5750004760921,0.6000000238418579
4415,227.72501292738477,-1.0000001192092896,152.32501295718717,65.69999998807907,0.0,0.0,10.400000367313623,0.30000001192092896
4416,199.67054666814911,0.0,159.99554666814902,27.69999998807907,0.0,0.0,11.37500037625432,0.6000000238418579
4417,181.59096378395657,0.0,144.3159637839566,25.5,0.0,0.0,11.175000362098217,0.6000000238418579
4418,211.6237889797509,0.0,162.62378897975094,35.19999998807907,0.0,0.0,12.900000296533108,0.9000000357627869
4419,285.774174440515,0.0,250.67417444051526,19.900000154972076,0.0,0.0,12.500000473111868,2.7000001072883606
4420,164.36307793016687,-1.0000001192092896,120.78807795996923,33.0,0.0,0.0,11.275000337511301,0.30000001192092896
4421,176.4542015969487,0.0,115.72920159694866,48.0,0.0,0.0,12.42500039190054,0.30000001192092896
4422,193.99393052828995,0.0,121.26893052828991,64.0,0.0,0.0,8.425000332295895,0.30000001192092896
4423,129.83039521671145,0.0,79.1053952167115,41.40000003576279,0.0,0.0,8.425000309944153,0.9000000357627869
4424,174.54184559956158,0.0,144.96684559956162,20.69999998807907,0.0,0.0,7.975000247359276,0.9000000357627869
4425,105.90013823052017,0.0,72.25013823052021,23.0,0.0,0.0,10.350000441074371,0.30000001192092896
4426,187.8100725823082,0.0,123.91007258230823,51.69999998807907,0.0,0.0,11.6000004298985,0.6000000238418579
4427,220.60449246678638,0.0,176.05449246678631,23.5,0.0,0.0,20.450000934302807,0.6000000238418579
4428,276.75246468567076,0.0,163.17746468567083,102.69999998807907,0.0,0.0,10.275000341236591,0.6000000238418579
4429,73.72395730269722,0.0,51.14895730269721,16.0,0.0,0.0,6.275000259280205,0.30000001192092896
4430,269.00739767897716,-1.0000001192092896,251.65739770877997,-1.2999999523162842,0.0,0.0,19.050000607967377,0.6000000238418579
4431,199.1417109520458,0.0,134.29171095204586,51.0,0.0,0.0,13.550000350922346,0.30000001192092896
4432,152.64906287991272,0.0,99.82406287991266,44.0,0.0,0.0,8.525000359863043,0.30000001192092896
4433,214.0344790721992,-1.0000001192092896,138.50947910200142,65.0,0.0,0.0,11.225000362843275,0.30000001192092896
4434,239.35091438423947,0.0,151.60091438423947,75.69999998807907,0.0,0.0,11.450000446289778,0.6000000238418579
4435,179.8991228969442,0.0,127.47412289694417,39.69999998807907,0.0,0.0,12.12500050291419,0.6000000238418579
4436,154.62521996354795,0.0,108.850219963548,36.69999998807907,0.0,0.0,8.47500043362379,0.6000000238418579
4437,68.40510680905908,0.0,45.355106809059095,16.0,0.0,0.0,7.05000039935112,0.0
4438,195.2456791985336,0.0,138.0956791985336,45.0,0.0,0.0,11.850000444799662,0.30000001192092896
4439,208.6548324895026,0.0,167.50483248950243,27.69999998807907,0.0,0.0,12.850000381469727,0.6000000238418579
4440,126.56724733812725,0.0,80.59224733812727,33.0,0.0,0.0,12.975000321865082,0.0
4441,114.56909582712196,0.0,73.06909582712197,28.69999998807907,0.0,0.0,12.50000074505806,0.30000001192092896
4442,177.0676229136722,0.0,124.09262291367224,39.700000047683716,0.0,0.0,12.675000183284283,0.6000000238418579
4443,214.16907898160147,0.0,168.31907898160148,31.700000047683716,0.0,0.0,12.650000121444464,1.5000000596046448
4444,124.43699706791577,0.0,82.83699706791577,29.0,0.0,0.0,12.300000593066216,0.30000001192092896
4445,169.51437250589026,0.0,108.83937250589037,50.0,0.0,0.0,10.375000290572643,0.30000001192092896
4446,206.26586987760825,-1.0000001192092896,159.81586990741062,36.0,0.0,0.0,11.150000404566526,0.30000001192092896
4447,270.8377082627132,-1.0000001192092896,172.2627082925154,83.39999997615814,0.0,0.0,15.275000426918268,0.9000000357627869
4448,125.55907734988331,0.0,85.13407734988334,30.700000047683716,0.0,0.0,9.125000391155481,0.6000000238418579
4449,255.86435307480522,0.0,195.86435307480522,46.5,0.0,0.0,12.900000460445881,0.6000000238418579
4450,153.9174743038842,0.0,107.2174743038842,32.69999998807907,0.0,0.0,13.700000330805779,0.30000001192092896
4451,233.93409787820252,0.0,139.1840978782025,80.69999998807907,0.0,0.0,13.450000278651714,0.6000000238418579
4452,201.94486603238093,-1.0000001192092896,136.91986606218316,55.0,0.0,0.0,10.72500041872263,0.30000001192092896
4453,119.75515229196348,0.0,82.53015229196346,28.5,-3.0,0.0,11.125000566244125,0.6000000238418579
4454,218.01468017155986,-1.0000001192092896,151.8396802013622,57.0,0.0,0.0,9.875000357627869,0.30000001192092896
4455,185.68000994951194,-1.0000001192092896,136.50500997931428,40.69999998807907,0.0,0.0,9.175000540912151,0.30000001192092896
4456,202.10454161345478,0.0,142.50454161345476,43.0,0.0,0.0,16.300000574439764,0.30000001192092896
4457,228.14830717977446,-1.0000001192092896,143.64830720957679,63.69999998807907,0.0,0.0,21.50000135973096,0.30000001192092896
4458,232.65060866024763,0.0,138.95060866024775,82.39999997615814,0.0,0.0,10.400000385940075,0.9000000357627869
4459,244.93426265529982,0.0,167.68426265529968,63.69999998807907,0.0,0.0,12.950000364333391,0.6000000238418579
4460,216.63202535669032,0.0,145.43202535669033,60.39999997615814,0.0,0.0,9.600000157952309,1.2000000476837158
4461,169.31758384434738,-1.0000001192092896,131.2925838741497,27.0,0.0,0.0,11.725000470876694,0.30000001192092896
4462,169.49290967246594,0.0,128.51790967246595,30.0,0.0,0.0,10.675000425428152,0.30000001192092896
4463,78.05758321319206,0.0,56.35758321319208,12.699999988079071,0.0,0.0,8.700000315904617,0.30000001192092896
4464,223.43875748520963,-1.0000001192092896,186.21375751501196,27.0,0.0,0.0,10.925000421702862,0.30000001192092896
4465,198.68882896738629,-1.0000001192092896,127.58882899718837,61.0,0.0,0.0,10.80000027641654,0.30000001192092896
4466,305.483674388728,0.0,164.78367438872766,127.0,0.0,0.0,13.40000044554472,0.30000001192092896
4467,170.61544670357196,0.0,111.86544670357192,48.0,0.0,0.0,10.450000211596489,0.30000001192092896
4468,200.14267848128634,0.0,163.29267848128634,26.5,0.0,0.0,9.15000019967556,1.2000000476837158
4469,132.63723773788846,-1.0000001192092896,88.16223776769081,35.0,0.0,0.0,10.175000470131636,0.30000001192092896
4470,184.72254717706747,0.0,120.52254717706747,51.0,0.0,0.0,12.9000004529953,0.30000001192092896
4471,182.4877405435486,-1.0000001192092896,153.16274057335076,18.099999964237213,0.0,0.0,11.325000420212746,0.9000000357627869
4472,189.99427920412666,0.0,127.26927920412683,52.69999998807907,0.0,0.0,9.425000328570604,0.6000000238418579
4473,233.13885048932792,-1.0000001192092896,152.28885051913014,72.70000004768372,0.0,0.0,8.550000302493572,0.6000000238418579
4474,246.430984651929,-1.0000001192092896,159.60598468173137,75.0,0.0,0.0,12.525000426918268,0.30000001192092896
4475,387.45633446647497,0.0,285.30633446647494,73.5,-10.5,0.0,38.55000162124634,0.6000000238418579
4476,210.66124082621832,0.0,138.41124082621835,60.0,0.0,0.0,11.350000467151403,0.9000000357627869
4477,161.79505378431654,0.0,109.57005378431654,43.0,0.0,0.0,8.925000239163637,0.30000001192092896
4478,92.43598600007779,0.0,61.660986000077735,21.399999976158142,0.0,0.0,8.77500033378601,0.6000000238418579
4479,228.92749132544378,0.0,183.60249132544385,33.69999998807907,0.0,0.0,10.12500037997961,1.5000000596046448
4480,166.25080541777,-1.0000001192092896,88.95080544757217,68.69999998807907,0.0,0.0,9.000000316649675,0.6000000238418579
4481,210.53576673226743,0.0,141.1607667322675,58.0,0.0,0.0,11.075000405311584,0.30000001192092896
4482,170.252137099657,-1.0000001192092896,115.67713712945941,46.0,0.0,0.0,9.275000251829624,0.30000001192092896
4483,223.58790525717836,-1.0000001192092896,141.4879052869807,72.0,0.0,0.0,10.8000004068017,0.30000001192092896
4484,154.77934731924393,0.0,104.9543473192439,39.0,0.0,0.0,10.525000289082527,0.30000001192092896
4485,211.49915689436386,-1.0000001192092896,168.1991569241663,34.69999998807907,0.0,0.0,9.000000260770321,0.6000000238418579
4486,204.28160526153653,0.0,133.63160526153644,58.80000001192093,0.0,0.0,10.350000336766243,1.5000000596046448
4487,175.8160092639816,0.0,99.11600926398158,66.70000004768372,0.0,0.0,9.400000341236591,0.6000000238418579
4488,169.0674267071816,0.0,113.3924267071816,43.0,0.0,0.0,12.375000301748514,0.30000001192092896
4489,90.14364881457777,0.0,60.09364881457778,23.0,0.0,0.0,6.7500002682209015,0.30000001192092896
4490,490.8795024684371,-1.0000001192092896,346.00450249823933,134.5,-1.5,0.0,11.375000324100256,1.5000000596046448
4491,211.49172601484912,0.0,145.7167260148492,52.39999997615814,0.0,0.0,11.875000432133675,1.5000000596046448
4492,223.63052742878116,0.0,175.58052742878124,32.5,0.0,0.0,14.650000337511301,0.9000000357627869
4493,235.45379079816684,-1.0000001192092896,155.87879082796934,70.0,0.0,0.0,10.27500044927001,0.30000001192092896
4494,157.38888665260814,0.0,119.56388665260816,29.69999998807907,0.0,0.0,7.525000192224979,0.6000000238418579
4495,176.2878469818407,0.0,125.76284698184068,40.69999998807907,0.0,0.0,9.225000198930502,0.6000000238418579
4496,162.8002034383108,0.0,112.10020343831087,41.0,0.0,0.0,9.400000419467688,0.30000001192092896
4497,282.30623291107247,0.0,189.65623291107246,79.39999997615814,0.0,0.0,12.350000437349081,0.9000000357627869
4498,130.63421687179886,0.0,86.68421687179882,32.69999998807907,0.0,0.0,10.950000531971455,0.30000001192092896
4499,17.571672335008024,0.0,16.896672335008027,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
4500,156.75382855129584,0.0,111.9038285512958,32.0,0.0,0.0,12.550000458955765,0.30000001192092896
4501,164.82735776227807,0.0,116.27735776227807,37.0,0.0,0.0,11.250000234693289,0.30000001192092896
4502,216.46697859717727,0.0,145.54197859717746,61.0,0.0,0.0,9.625000327825546,0.30000001192092896
4503,270.0411750369374,-1.0000001192092896,147.54117506673998,113.0,0.0,0.0,10.200000405311584,0.30000001192092896
4504,166.65163451757869,0.0,109.22663451757882,47.0,0.0,0.0,10.1250003837049,0.30000001192092896
4505,169.78873975202995,-1.0000001192092896,135.6637397818322,22.400000035762787,0.0,0.0,11.825000505894423,0.9000000357627869
4506,149.16012298850126,-1.0000001192092896,116.16012301830371,26.0,0.0,0.0,7.700000341981649,0.30000001192092896
4507,171.44272388797083,-1.0000001192092896,114.1177239177732,48.0,0.0,0.0,10.025000426918268,0.30000001192092896
4508,250.58701397908067,-1.0000001192092896,141.96201400888287,96.39999997615814,0.0,0.0,12.325000457465649,0.9000000357627869
4509,179.10709990220647,0.0,122.40709990220651,44.700000047683716,0.0,0.0,11.400000289082527,0.6000000238418579
4510,227.82332811810048,0.0,153.49832811810052,61.999999940395355,0.0,0.0,10.525000542402267,1.8000000715255737
4511,160.49601331270202,0.0,113.97101331270201,36.0,0.0,0.0,9.92500039935112,0.6000000238418579
4512,342.24052209037745,0.0,232.89052209037743,92.69999998807907,0.0,0.0,16.05000065267086,0.6000000238418579
4513,157.81676511756453,0.0,120.84176511756455,21.69999998807907,0.0,0.0,14.975000761449337,0.30000001192092896
4514,232.88864174189808,-1.0000001192092896,152.91364177170038,69.0,0.0,0.0,11.675000473856926,0.30000001192092896
4515,194.59738000043853,0.0,150.47238000043853,29.5,0.0,0.0,14.025000341236591,0.6000000238418579
4516,133.32428491468883,0.0,91.54928491468884,29.69999998807907,0.0,0.0,11.475000321865082,0.6000000238418579
4517,187.35984618998447,0.0,131.33484618998443,42.5,0.0,0.0,12.625000324100256,0.9000000357627869
4518,185.53595784978185,-1.0000001192092896,120.38595787958417,55.0,0.0,0.0,10.850000403821468,0.30000001192092896
4519,201.1626344057877,0.0,148.51263440578782,40.69999998807907,0.0,0.0,11.350000437349081,0.6000000238418579
4520,174.70045530984203,-1.0000001192092896,127.2504553396443,37.0,0.0,0.0,11.150000467896461,0.30000001192092896
4521,282.4137908499395,-1.0000001192092896,179.98879087974186,85.0,0.0,0.0,18.125000651925802,0.30000001192092896
4522,130.31978827056656,-1.0000001192092896,81.71978830036885,40.0,0.0,0.0,9.30000028386712,0.30000001192092896
4523,364.99637209664735,0.0,319.4713720966476,25.700000047683716,0.0,0.0,18.92500065267086,0.9000000357627869
4524,205.82280735737572,-1.0000001192092896,125.22280738717798,70.69999998807907,0.0,0.0,10.300000343471766,0.6000000238418579
4525,197.66377394980776,0.0,130.76377394980773,54.0,0.0,0.0,12.600000519305468,0.30000001192092896
4526,126.41763498939173,0.0,82.26763498939175,32.0,0.0,0.0,11.850000500679016,0.30000001192092896
4527,178.6404504519642,0.0,117.91545045196416,50.0,0.0,0.0,10.425000447779894,0.30000001192092896
4528,197.19134192113634,0.0,137.11634192113632,48.0,0.0,0.0,11.475000347942114,0.6000000238418579
4529,127.01792253269448,0.0,94.26792253269447,25.0,0.0,0.0,7.750000339001417,0.0
4530,228.58019728379492,0.0,161.55519728379488,54.69999998807907,0.0,0.0,11.425000473856926,0.9000000357627869
4531,216.47702279364188,0.0,166.3770227936418,39.0,0.0,0.0,10.8000004068017,0.30000001192092896
4532,141.44606909707187,0.0,97.7960690970719,33.0,0.0,0.0,10.350000288337469,0.30000001192092896
4533,236.999726537193,0.0,147.89972653719292,79.69999998807907,0.0,0.0,8.800000365823507,0.6000000238418579
4534,251.54401557281366,0.0,183.54401557281372,56.0,0.0,0.0,11.700000241398811,0.30000001192092896
4535,214.13950016138267,0.0,170.18950016138277,37.69999998807907,0.0,0.0,5.95000034943223,0.30000001192092896
4536,152.4777860474501,-1.0000001192092896,100.02778607725244,42.69999998807907,0.0,0.0,10.150000490248203,0.6000000238418579
4537,232.5226391725552,0.0,153.69763917255523,63.5,0.0,0.0,14.425000458955765,0.9000000357627869
4538,164.88236504854507,0.0,112.7073650485451,42.0,0.0,0.0,9.875000193715096,0.30000001192092896
4539,227.37031200461803,-1.0000001192092896,140.59531203442023,74.89999997615814,0.0,0.0,11.975000593811274,0.9000000357627869
4540,234.25656212897002,0.0,139.78156212897,85.39999997615814,0.0,0.0,8.175000291317701,0.9000000357627869
4541,174.41438592827478,0.0,113.91438592827478,47.0,0.0,0.0,13.50000062584877,0.0
4542,192.15367216558224,0.0,143.95367216558222,37.19999998807907,0.0,0.0,10.100000325590372,0.9000000357627869
4543,221.7693027296824,0.0,139.94430272968245,70.0,0.0,0.0,11.525000430643559,0.30000001192092896
4544,214.3974374364181,-1.0000001192092896,122.87243746622045,83.0,0.0,0.0,9.225000467151403,0.30000001192092896
4545,119.61001316580233,0.0,88.16001316580235,21.0,0.0,0.0,9.850000381469727,0.6000000238418579
4546,301.97385063802255,-1.0000001192092896,167.19885066782493,124.0,0.0,0.0,11.47500042244792,0.30000001192092896
4547,263.8350025472211,-1.0000001192092896,155.63500257702324,98.0,0.0,0.0,10.900000382214785,0.30000001192092896
4548,196.5675822991491,-1.0000001192092896,117.84258232895141,69.69999998807907,0.0,0.0,9.425000302493572,0.6000000238418579
4549,216.43466787970263,-1.0000001192092896,132.98466790950488,75.0,0.0,0.0,9.15000020340085,0.30000001192092896
4550,275.1720911188301,0.0,164.04709111883005,99.0,0.0,0.0,11.825000252574682,0.30000001192092896
4551,188.84364791067227,0.0,126.76864791067231,51.0,0.0,0.0,10.475000396370888,0.6000000238418579
4552,387.64728473824937,0.0,193.02228473824954,183.39999997615814,0.0,0.0,10.325000375509262,0.9000000357627869
4553,84.05993607398285,0.0,52.88493607398287,22.69999998807907,0.0,0.0,8.17500039935112,0.30000001192092896
4554,187.47414341293126,0.0,116.04914341293137,62.69999998807907,0.0,0.0,8.125000394880772,0.6000000238418579
4555,296.9745463485003,-1.0000001192092896,174.02454637830257,115.0,0.0,0.0,8.650000285357237,0.30000001192092896
4556,305.90621879813204,-1.0000001192092896,189.6812188279344,104.69999998807907,0.0,0.0,11.925000250339508,0.6000000238418579
4557,284.73748425031874,-1.0000001192092896,149.7374842801208,123.0,0.0,0.0,12.700000435113907,0.30000001192092896
4558,205.64209743194655,0.0,130.64209743194652,64.0,0.0,0.0,11.000000432133675,0.0
4559,236.02956640365977,0.0,142.9045664036596,82.0,0.0,0.0,10.825000438839197,0.30000001192092896
4560,140.26840888191043,-1.0000001192092896,86.14340891171275,45.0,0.0,0.0,9.825000364333391,0.30000001192092896
4561,214.66335287329275,0.0,149.5133528732927,52.5,0.0,0.0,11.750000465661287,0.9000000357627869
4562,161.6191151249062,0.0,101.96911512490612,51.0,0.0,0.0,8.350000310689211,0.30000001192092896
4563,77.06030974517041,0.0,48.16030974517042,21.0,0.0,0.0,7.600000470876694,0.30000001192092896
4564,166.0236340917271,0.0,135.548634091727,18.700000047683716,0.0,0.0,11.17500026524067,0.6000000238418579
4565,242.88036882136012,-1.0000001192092896,176.7303688511625,56.39999997615814,0.0,0.0,10.15000044554472,0.6000000238418579
4566,226.98673619114157,0.0,139.7367361911416,76.69999998807907,0.0,0.0,9.950000412762165,0.6000000238418579
4567,67.00422458291312,0.0,44.37922458291313,16.0,0.0,0.0,6.325000375509262,0.30000001192092896
4568,203.06025991253819,0.0,131.18525991253807,62.69999998807907,0.0,0.0,8.575000334531069,0.6000000238418579
4569,180.4352817469107,-1.0000001192092896,105.13528177671306,66.0,0.0,0.0,10.000000428408384,0.30000001192092896
4570,271.1181220657511,0.0,190.74312206575087,67.39999997615814,0.0,0.0,12.075000405311584,0.9000000357627869
4571,322.36033676842703,0.0,231.46033676842703,77.40000003576279,0.0,0.0,12.600000351667404,0.9000000357627869
4572,211.14591268058825,0.0,151.22091268058824,46.0,0.0,0.0,13.325000084936619,0.6000000238418579
4573,170.5411283208144,0.0,103.39112832081445,45.799999952316284,0.0,0.0,20.150000497698784,1.2000000476837158
4574,123.92217181202778,0.0,86.32217181202779,30.0,0.0,0.0,7.600000351667404,0.0
4575,308.5834034907364,-1.0000001192092896,177.60840352053876,122.0,0.0,0.0,9.67500028386712,0.30000001192092896
4576,196.80864521483932,0.0,142.8336452148393,42.19999998807907,0.0,0.0,10.875000461935997,0.9000000357627869
4577,225.41462920826405,0.0,131.01462920826407,84.0,0.0,0.0,10.100000340491533,0.30000001192092896
4578,230.9432210374269,0.0,154.19322103742675,62.0,0.0,0.0,13.850000347942114,0.9000000357627869
4579,186.40758191506913,0.0,114.0825819150692,62.0,0.0,0.0,10.025000397115946,0.30000001192092896
4580,182.85164878331125,-1.0000001192092896,126.95164881311361,45.0,0.0,0.0,11.900000464171171,0.0
4581,197.73172691331726,0.0,143.03172691331727,38.0,0.0,0.0,16.400000505149364,0.30000001192092896
4582,213.9106527643339,0.0,123.3356527643341,80.09999996423721,0.0,0.0,9.275000244379044,1.2000000476837158
4583,162.36937112446563,0.0,120.51937112446566,34.40000003576279,0.0,0.0,6.550000365823507,0.9000000357627869
4584,218.02452322810495,-1.0000001192092896,138.5495232579073,71.69999998807907,0.0,0.0,8.17500014603138,0.6000000238418579
4585,189.799053843038,-1.0000001192092896,124.17405387284026,57.0,0.0,0.0,9.325000450015068,0.30000001192092896
4586,340.1578485837797,0.0,179.70784858377993,149.69999998807907,0.0,0.0,10.150000337511301,0.6000000238418579
4587,171.71909732554903,0.0,124.21909732554911,34.69999998807907,0.0,0.0,11.900000598281622,0.9000000357627869
4588,181.65734025717958,0.0,106.53234025717957,64.70000004768372,0.0,0.0,9.825000319629908,0.6000000238418579
4589,151.18690399598415,0.0,94.46190399598413,46.0,0.0,0.0,10.725000366568565,0.0
4590,176.32093052354105,0.0,119.72093052354109,44.0,0.0,0.0,12.600000381469727,0.0
4591,295.2667997914561,-1.0000001192092896,172.29179982125825,109.69999998807907,0.0,0.0,13.675000429153442,0.6000000238418579
4592,220.23636640080304,0.0,165.636366400803,38.200000047683716,0.0,0.0,15.500000666826963,0.9000000357627869
4593,68.41088166211047,0.0,43.56088166211046,17.0,0.0,0.0,7.850000411272049,0.0
