Episode,R_total,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
5015,78.67999735,-1.000000119,8.5,0,0,54.79999675,16.37999941
5016,73.53999688,0,9.699999988,0,0,54.35999745,9.479999833
5017,118.0399952,-1.000000119,31.5,0,0,57.11999756,30.41999868
5018,129.839995,0,16.19999999,-2,0,65.7199969,49.91999789
5019,61.25999688,-1.000000119,5,0,0,45.43999819,11.81999975
5020,71.67999586,0,11.69999999,8,0,36.9199959,15.05999961
5021,67.99999748,-1.000000119,7.5,0,0,45.83999833,15.65999956
5022,7.099999785,0,1,0,0,5.799999654,0.300000012
5023,6.259999633,0,0,0,0,5.959999621,0.300000012
5024,78.69999693,-1.000000119,13.5,0,0,50.23999815,15.95999949
5025,74.35999677,-1.000000119,12.5,0,0,49.3599985,13.49999969
5026,181.7199938,0,38.39999998,-12,0,86.55999587,68.75999741
5027,34.31999902,0,4.199999988,0,0,24.3599987,5.759999916
5028,55.01999809,-1.000000119,7,0,0,42.83999774,6.17999988
5029,7.919999719,0,0.5,0,0,6.759999603,0.659999996
5030,6.899999619,0,0,0,0,6.599999607,0.300000012
5031,179.6199928,0,30.29999995,0,0,86.55999523,62.75999773
5032,67.49999762,-1.000000119,11,0,0,51.79999851,5.699999891
5033,25.67999858,0,0.5,0,0,24.7599985,0.420000009
5034,9.519999802,0,1.5,0,0,7.359999567,0.659999996
5035,6.299999654,0,0,0,0,5.999999642,0.300000012
5036,130.8999966,0,36.69999999,2,0,57.39999723,34.79999913
5037,91.39999717,-1.000000119,17.19999999,0,0,56.599998,18.59999942
5038,57.27999717,-1.000000119,10.5,0,0,42.19999795,5.579999894
5039,65.7799978,0,10,0,0,44.19999717,11.57999963
5040,22.85999942,0,3,0,0,18.11999899,1.73999998
5041,56.67999701,-1.000000119,7.5,0,0,43.27999765,6.899999864
5042,3.599999785,0,-1.5,0,0,4.799999714,0.300000012
5043,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5044,43.3599969,0,2.699999988,0,0,29.31999815,11.3399998
5045,60.11999637,0,9.199999988,0,0,46.59999794,4.319999948
5046,8.599999607,0,0.5,0,0,7.799999535,0.300000012
5047,67.35999696,-1.000000119,11.5,0,0,47.55999719,9.299999811
5048,45.19999842,0,4.899999976,0,0,33.399997,6.899999917
5049,118.179996,-1.000000119,15.5,0,0,70.19999737,33.47999882
5050,64.55999702,0,8.5,0,0,43.27999905,12.77999968
5051,7.599999666,0,-0.5,0,0,7.799999535,0.300000012
5052,7.319999695,0,0.5,0,0,6.159999639,0.659999996
5053,105.6199954,-1.000000119,12.19999999,0,0,84.15999536,10.25999983
5054,29.71999907,0,3.199999988,0,0,23.27999841,3.239999972
5055,71.97999634,0,9.699999988,0,0,50.51999649,11.75999978
5056,197.8799961,0,31.29999989,0,0,71.71999801,94.85999671
5057,89.15999716,0,14.5,0,0,53.47999852,21.17999911
5058,64.09999791,-1.000000119,8.100000024,0,0,44.39999694,12.59999982
5059,75.97999807,-1.000000119,14,0,0,54.39999729,8.579999797
5060,60.31999706,0,6.899999976,0,0,37.3999991,16.01999962
5061,5.099999726,0,0,0,0,4.799999714,0.300000012
5062,61.95999831,0,7.5,0,0,43.35999781,11.09999965
5063,77.59999767,0,15.5,0,0,49.31999868,12.77999964
5064,30.93999946,0,5,0,0,18.43999928,7.499999583
5065,116.5799965,-1.000000119,23.39999998,0,0,62.91999693,31.25999919
5066,4.099999726,0,-1,0,0,4.799999714,0.300000012
5067,71.65999825,0,14.69999999,0,0,49.39999789,7.559999876
5068,76.69999766,0,9.199999988,0,0,45.59999856,21.89999925
5069,38.91999888,0,5.199999988,0,0,30.47999811,3.239999972
5070,78.59999782,0,13.5,0,0,49.19999741,15.8999996
5071,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5072,76.43999743,0,16.5,0,0,45.47999687,14.45999945
5073,66.77999792,-1.000000119,10,0,0,42.47999687,15.29999944
5074,69.63999744,0,14.19999999,0,0,46.79999879,8.639999852
5075,64.13999718,0,5.5,8,0,28.43999869,22.19999897
5076,37.07999867,0,5.5,0,0,29.1199981,2.459999956
5077,7.099999547,0,-1,0,0,7.799999535,0.300000012
5078,72.31999809,0,14.19999999,0,0,36.39999793,21.71999905
5079,71.95999652,0,9.199999988,0,0,48.71999668,14.03999969
5080,85.63999626,0,7.599999964,0,0,58.71999662,19.31999955
5081,8.399999857,0,1.5,0,0,6.599999607,0.300000012
5082,111.8599966,0,15.5,6,0,48.71999712,41.63999881
5083,71.21999741,0,9,0,0,46.43999882,15.77999957
5084,115.659997,0,11.69999999,4,0,57.47999555,42.47999822
5085,91.01999683,-1.000000119,11.5,-2,0,58.99999663,23.51999919
5086,84.77999718,0,13.19999999,0,0,51.47999665,20.09999952
5087,129.3199949,-1.000000119,19.59999996,0,0,84.5599935,26.15999941
5088,6.099999905,0,1,0,0,4.799999714,0.300000012
5089,113.2999965,-1.000000119,17.19999999,-4,0,64.31999782,36.77999863
5090,75.45999643,0,11.5,0,0,47.5199963,16.43999954
5091,7.999999642,0,0.5,0,0,7.199999571,0.300000012
5092,162.2999939,0,22.39999998,-6,0,81.51999575,64.37999798
5093,5.71999985,0,0.5,0,0,4.919999778,0.300000012
5094,82.97999746,-1.000000119,13.39999998,0,0,54.43999824,16.13999953
5095,7.919999659,0,0.5,0,0,6.759999603,0.659999996
5096,64.05999663,0,8,0,0,46.99999742,9.059999816
5097,81.55999672,-1.000000119,13.5,0,0,60.47999717,8.579999827
5098,137.9999949,-1.000000119,27.19999999,0,0,76.27999823,35.51999892
5099,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5100,61.91999859,0,8,0,0,32.79999775,21.11999928
5101,90.67999676,-1.000000119,10.5,2,0,58.11999661,21.05999929
5102,154.7399973,0,20.69999999,0,0,79.55999523,54.47999801
5103,71.61999765,0,13,0,0,51.11999784,7.499999851
5104,6.720000029,0,1.5,0,0,4.919999778,0.300000012
5105,62.17999816,-1.000000119,9,0,0,46.19999729,7.97999984
5106,63.31999564,-1.000000119,8.199999988,0,0,42.19999692,13.91999974
5107,72.3999964,-1.000000119,13,0,0,40.59999712,19.79999948
5108,6.519999683,0,-1.5,0,0,7.359999567,0.659999996
5109,85.29999782,-1.000000119,15.39999998,0,0,60.75999762,10.13999984
5110,143.3599958,0,25.69999993,0,0,70.31999644,47.33999883
5111,62.31999667,-1.000000119,13.19999999,0,0,43.39999704,6.719999894
5112,50.93999928,0,8.5,0,0,26.2399981,16.19999948
5113,218.0599932,0,41.69999993,0,0,113.599995,62.75999822
5114,4.739999712,0,-1,0,0,5.4399997,0.300000012
5115,111.099995,-1.000000119,21.19999999,0,0,60.599995,30.29999871
5116,5.939999878,0,1,0,0,4.639999747,0.300000012
5117,132.8599932,0,12.39999998,8,0,84.79999329,27.65999916
5118,5.799999714,0,-0.5,0,0,5.999999642,0.300000012
5119,45.6199978,0,4.699999988,0,0,30.35999739,10.55999967
5120,112.2999975,-1.000000119,17.79999995,0,0,58.83999793,36.65999874
5121,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5122,128.3999952,0,18.19999999,0,0,77.55999812,32.63999913
5123,231.1999933,-1.000000119,30.09999996,0,0,126.4399962,75.65999763
5124,64.71999678,-1.000000119,5,4,0,40.8799984,15.83999951
5125,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5126,96.73999813,0,12.5,-6,0,46.0799967,44.15999889
5127,60.39999732,-1.000000119,8.5,0,0,46.83999707,6.059999883
5128,64.27999914,0,10,-6,0,33.75999701,26.51999898
5129,58.61999657,-1.000000119,9,0,0,39.87999597,10.73999968
5130,31.81999922,0,5.699999988,0,0,23.47999853,2.639999978
5131,156.019993,0,35.29999995,0,0,75.71999723,44.99999854
5132,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5133,72.33999722,0,7,0,0,48.95999792,16.37999947
5134,7.679999709,0,0.5,0,0,6.519999653,0.659999996
5135,117.2199988,-1.000000119,16.29999995,-2,0,68.5199957,35.39999883
5136,96.55999875,1.000000119,12,-2,1,50.35999674,34.19999894
5137,106.1799962,0,14.5,0,0,59.39999822,32.27999872
5138,7.819999814,0,1,0,0,6.159999639,0.659999996
5139,21.69999892,0,4,0,0,16.31999898,1.379999988
5140,120.5799953,0,17,6,0,65.23999631,32.33999912
5141,72.39999779,-1.000000119,12.19999999,0,0,51.11999883,10.07999982
5142,169.8199936,-1.000000119,27.89999998,-4,0,92.07999571,54.83999831
5143,112.0399978,0,18.69999999,0,0,64.71999763,28.61999917
5144,95.29999471,0,19.19999999,0,0,55.6399958,20.45999959
5145,5.819999814,0,1,0,0,4.519999683,0.300000012
5146,74.6199978,0,14,0,0,49.75999732,10.85999974
5147,36.17999892,0,2,-2,0,26.87999851,9.299999647
5148,6.099999845,0,1,0,0,4.799999714,0.300000012
5149,73.17999797,0,13,0,0,51.23999767,8.939999819
5150,93.07999629,-1.000000119,12,0,0,60.3599973,21.71999923
5151,74.91999693,-1.000000119,10.19999999,0,0,51.31999689,14.3999997
5152,121.0199949,-1.000000119,9.5,0,0,67.27999872,45.23999899
5153,83.51999624,0,19.89999998,0,0,54.91999662,8.699999854
5154,6.099999905,0,1,0,0,4.799999714,0.300000012
5155,70.7999977,-1.000000119,14.5,0,0,43.0799979,14.21999945
5156,81.85999668,0,18,0,0,56.71999592,7.139999852
5157,58.27999738,0,6.899999976,0,0,40.51999779,10.85999978
5158,59.05999857,0,9.399999976,0,0,39.5199977,10.13999984
5159,64.73999774,0,7,0,0,43.27999681,14.45999965
5160,43.09999865,0,7.199999988,0,0,29.11999816,6.779999927
5161,87.35999647,0,13,4,0,51.15999843,19.19999942
5162,6.099999905,0,1,0,0,4.799999714,0.300000012
5163,6.339999557,0,-1,0,0,6.67999956,0.659999996
5164,25.67999941,0,4.5,0,0,19.91999924,1.25999999
5165,69.73999816,0,6.5,0,0,36.95999801,26.27999887
5166,104.4999967,0,21,0,0,48.7599972,34.73999891
5167,4.69999969,0,-1,0,0,5.399999678,0.300000012
5168,23.63999927,0,3.5,0,0,18.27999894,1.859999977
5169,71.43999845,0,10,-4,0,40.23999822,25.1999991
5170,197.3999925,-1.000000119,34.39999998,-6,0,86.71999654,83.27999781
5171,24.79999985,0,1.5,0,0,15.67999911,7.619999737
5172,72.91999684,-1.000000119,9.899999976,0,0,50.03999759,13.97999966
5173,76.7799981,-1.000000119,13,0,0,45.5199968,19.25999931
5174,58.81999716,0,7.799999952,0,0,41.11999822,9.899999917
5175,7.199999928,0,1.5,0,0,5.399999678,0.300000012
5176,7.659999549,0,0,0,0,6.759999603,0.899999991
5177,67.21999674,-1.000000119,18.39999998,0,0,40.3999974,9.419999868
5178,79.77999714,-1.000000119,15,0,0,53.71999802,12.05999975
5179,80.9799965,0,10.5,0,0,45.03999802,25.43999899
5180,92.25999755,0,12.80000001,0,0,50.59999767,28.85999925
5181,68.75999699,-1.000000119,9.5,0,0,51.67999661,8.579999797
5182,74.21999584,-1.000000119,13.69999999,0,0,47.95999737,13.55999957
5183,58.27999797,-1.000000119,8.5,0,0,39.67999877,11.09999964
5184,101.7599955,0,16.59999996,0,0,62.59999408,22.55999941
5185,6.199999809,0,0.5,0,0,5.399999678,0.300000012
5186,123.5799961,-1.000000119,18.59999996,0,0,66.79999445,39.17999861
5187,113.7199965,-1.000000119,14.69999999,2,0,66.15999828,31.85999896
5188,71.69999838,0,9,0,0,36.71999815,25.97999907
5189,105.1799968,-1.000000119,26.79999995,0,0,56.15999763,23.21999937
5190,109.5199973,0,21.19999999,0,0,57.71999839,30.59999908
5191,75.89999691,-1.000000119,10,0,0,60.59999771,6.299999878
5192,59.71999738,1.000000119,4.5,2,1,32.43999797,18.77999938
5193,75.81999651,-1.000000119,7,0,0,51.63999721,18.17999928
5194,143.9199971,0,30.59999996,-2,0,80.99999633,34.31999906
5195,152.1199939,-1.000000119,32.49999994,0,0,75.55999488,45.05999923
5196,171.8599923,-1.000000119,33.89999998,2,0,93.39999598,43.55999888
5197,140.7199945,-1.000000119,27.09999996,2,0,70.55999684,42.05999884
5198,146.8799944,-1.000000119,24,-10,0,83.35999478,50.51999851
5199,66.45999794,-1.000000119,10,0,0,40.35999872,17.0999993
5200,24.61999935,0,3,0,0,15.67999923,5.939999849
5201,110.6999976,-1.000000119,16.69999999,0,0,72.55999576,22.43999924
5202,33.25999868,0,5.699999988,0,0,24.31999883,3.239999965
5203,137.3599963,-1.000000119,19.39999998,0,0,72.99999572,45.95999831
5204,6.299999654,0,0,0,0,5.999999642,0.300000012
5205,8.099999547,0,0,0,0,7.799999535,0.300000012
5206,38.41999912,0,4.099999964,0,0,28.07999891,6.239999972
5207,58.83999743,0,12.19999999,0,0,38.83999756,7.799999878
5208,130.5199966,0,28.59999996,-2,0,74.63999636,29.27999929
5209,7.319999695,0,0.5,0,0,6.159999639,0.659999996
5210,94.7599963,-1.000000119,10.4000001,0,0,64.71999861,20.63999949
5211,171.819995,-1.000000119,42.99999994,2,0,86.59999633,41.21999917
5212,100.239998,0,20.5,4,0,43.27999838,32.45999883
5213,29.89999944,0,4.699999988,0,0,21.11999904,4.079999968
5214,5.099999726,0,0,0,0,4.799999714,0.300000012
5215,34.27999854,0,5,0,0,26.75999784,2.519999988
5216,6.099999845,0,1,0,0,4.799999714,0.300000012
5217,108.3799975,0,14,-2,0,63.31999722,33.05999914
5218,95.41999763,0,14,-2,0,42.31999788,41.09999827
5219,7.819999814,0,1,0,0,6.159999639,0.659999996
5220,5.71999985,0,0.5,0,0,4.919999778,0.300000012
5221,70.3999971,-1.000000119,21.5,0,0,43.47999844,6.419999875
5222,77.21999632,0,14.09999996,0,0,52.07999775,11.03999985
5223,65.33999708,-1.000000119,11.69999999,0,0,42.63999768,11.99999968
5224,165.9399938,0,30.39999998,4,0,96.55999559,34.97999941
5225,75.75999794,-1.000000119,16.19999999,0,0,42.91999659,17.63999953
5226,63.15999735,-1.000000119,9.199999988,0,0,43.67999747,11.27999979
5227,68.25999741,-1.000000119,10,0,0,50.9199977,8.339999832
5228,80.29999739,-1.000000119,8.399999976,0,0,57.59999696,15.29999973
5229,7.659999669,0,0,0,0,6.879999667,0.779999994
5230,60.35999756,-1.000000119,9.199999988,0,0,45.91999838,6.23999989
5231,69.59999771,-1.000000119,12.19999999,0,0,34.15999803,24.23999897
5232,7.239999771,0,-0.5,0,0,7.4399997,0.300000012
5233,8.799999774,0,0.5,0,0,7.999999642,0.300000012
5234,77.47999702,-1.000000119,8.199999988,0,0,53.71999766,16.55999965
5235,131.4599956,0,14.59999996,-4,0,70.99999693,49.85999833
5236,129.0799956,-1.000000119,15,4,0,63.31999724,47.75999796
5237,71.73999764,-1.000000119,9,0,0,48.07999727,15.65999959
5238,8.319999814,0,1.5,0,0,6.519999564,0.300000012
5239,82.77999502,-1.000000119,16.69999999,0,0,58.19999622,8.879999854
5240,5.099999726,0,0,0,0,4.799999714,0.300000012
5241,55.71999682,0,9.5,0,0,39.55999811,6.65999987
5242,94.1599943,0,9.5,-10,0,44.55999708,50.09999757
5243,37.17999886,0,3.699999988,0,0,28.67999804,4.799999937
5244,67.55999744,0,6,-2,0,49.39999704,14.15999952
5245,24.53999925,0,3,0,0,15.71999884,5.819999874
5246,6.699999869,0,1,0,0,5.399999678,0.300000012
5247,100.6599962,0,13.19999999,0,0,55.95999862,31.49999857
5248,142.7199951,-1.000000119,15.5,-8,0,88.87999566,47.33999818
5249,66.09999683,-1.000000119,13,0,0,48.9999966,5.099999905
5250,7.899999797,0,1,0,0,6.599999607,0.300000012
5251,92.99999633,0,14,-2,0,58.19999698,22.79999937
5252,184.0399923,0,34.99999994,0,0,124.5599935,24.47999964
5253,10.91999954,0,0.5,0,0,9.759999424,0.659999996
5254,5.099999726,0,0,0,0,4.799999714,0.300000012
5255,6.099999845,0,1,0,0,4.799999714,0.300000012
5256,95.4999966,0,19.89999998,-2,0,60.79999822,16.79999965
5257,84.13999653,0,19.69999999,0,0,52.55999827,11.87999976
5258,109.2399956,0,15.5,4,0,48.99999817,40.7399984
5259,74.69999714,0,8.699999988,0,0,53.87999645,12.11999967
5260,5.099999726,0,0,0,0,4.799999714,0.300000012
5261,6.099999905,0,1,0,0,4.799999714,0.300000012
5262,31.31999868,0,4.5,0,0,21.35999858,5.459999859
5263,173.7599947,0,24.59999996,0,0,98.27999544,50.8799983
5264,56.03999871,0,12.39999998,-4,0,36.1199975,11.5199998
5265,82.67999798,0,18.5,0,0,47.55999666,16.61999947
5266,96.95999695,0,21.39999998,0,0,43.99999869,31.55999876
5267,64.03999737,0,8.5,0,0,44.31999731,11.21999963
5268,67.71999723,-1.000000119,9.5,0,0,46.79999704,12.41999972
5269,108.7799958,-1.000000119,18,0,0,65.91999625,25.85999919
5270,7.399999738,0,0.5,0,0,6.599999607,0.300000012
5271,7.359999657,0,0.5,0,0,6.559999585,0.300000012
5272,65.49999689,0,10,0,0,49.07999705,6.419999875
5273,135.3999933,-1.000000119,21.69999999,4,0,67.31999543,43.3799984
5274,142.4399943,0,20.19999999,-6,0,67.27999684,60.95999762
5275,69.01999742,-1.000000119,4.699999988,0,0,52.59999733,12.71999977
5276,82.75999626,-1.000000119,14.19999999,0,0,58.51999824,11.0399998
5277,75.49999747,-1.000000119,17,0,0,52.35999857,7.139999859
5278,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5279,77.09999692,-1.000000119,17,0,0,45.19999696,15.8999995
5280,75.11999711,-1.000000119,13.19999999,0,0,54.3999968,8.519999854
5281,10.21999961,0,1,0,0,8.559999496,0.659999996
5282,7.279999971,0,1.5,0,0,5.479999721,0.300000012
5283,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5284,70.33999686,0,12.39999998,0,0,50.31999725,7.6199999
5285,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
5286,64.93999642,-1.000000119,8.399999976,0,0,47.63999829,9.899999849
5287,6.239999622,0,-0.5,0,0,6.439999521,0.300000012
5288,57.25999865,0,5.799999952,0,0,36.99999812,14.45999976
5289,86.65999663,0,17.69999999,0,0,58.51999851,10.43999981
5290,42.59999835,0,4.899999976,0,0,31.87999821,5.819999956
5291,62.79999843,0,8.5,0,0,45.71999823,8.579999827
5292,77.45999715,0,11.19999999,0,0,55.0399974,11.21999982
5293,82.09999584,-1.000000119,15,0,0,60.23999703,7.859999843
5294,9.539999604,0,1,0,0,8.239999473,0.300000012
5295,23.3199991,0,2.5,0,0,18.35999912,2.459999956
5296,123.2199981,0,16.89999998,0,0,67.55999702,38.75999879
5297,123.9199956,-1.000000119,15.5,0,0,71.55999712,37.85999867
5298,8.799999774,0,0.5,0,0,7.639999688,0.659999996
5299,125.9599958,0,13,0,0,60.27999783,52.67999776
5300,5.679999888,0,0.5,0,0,4.879999757,0.300000012
5301,68.65999787,0,11.69999999,0,0,42.79999851,14.15999964
5302,85.91999711,-1.000000119,10.5,0,0,57.15999615,19.25999935
5303,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5304,7.9599998,0,0.5,0,0,7.159999549,0.300000012
5305,7.799999893,0,1.5,0,0,5.999999642,0.300000012
5306,145.4399949,0,34.59999996,-4,0,78.7199965,36.11999892
5307,6.899999619,0,0,0,0,6.599999607,0.300000012
5308,110.0999952,-1.000000119,18.59999996,0,0,78.75999578,13.73999982
5309,87.87999779,0,15.19999999,0,0,51.55999832,21.11999933
5310,4.599999845,0,-0.5,0,0,4.799999714,0.300000012
5311,9.099999666,0,1,0,0,7.799999535,0.300000012
5312,26.07999867,0,-0.5,0,0,26.15999854,0.420000009
5313,124.8999968,-1.000000119,19.19999999,4,0,53.07999657,49.61999822
5314,4.69999969,0,-1,0,0,5.399999678,0.300000012
5315,7.499999583,0,0,0,0,7.199999571,0.300000012
5316,111.8999973,0,19.69999999,0,0,57.15999776,35.0399987
5317,88.49999517,-1.000000119,17.5,8,0,47.91999622,16.0799995
5318,106.5599952,0,15.89999998,-4,0,49.71999669,44.93999886
5319,79.33999623,-1.000000119,12.09999996,0,0,52.63999675,15.59999976
5320,111.2999963,0,15.69999999,4,0,53.19999695,38.39999841
5321,145.5399931,0,23.39999998,-10,0,92.83999358,39.29999868
5322,69.33999708,0,14,0,0,48.19999664,7.139999852
5323,62.67999655,0,5.699999988,0,0,37.83999704,19.13999947
5324,57.59999783,-1.000000119,9.5,0,0,42.31999879,6.779999867
5325,5.099999726,0,0,0,0,4.799999714,0.300000012
5326,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5327,8.899999678,0,1,0,0,6.759999603,1.139999986
5328,159.1399957,0,22.59999996,-6,0,68.91999605,73.61999738
5329,5.69999969,0,0,0,0,5.399999678,0.300000012
5330,67.49999768,0,11,0,0,49.35999852,7.139999859
5331,127.7999961,0,19.39999998,0,0,67.47999811,40.91999897
5332,114.4599949,0,22.5,0,0,64.95999734,26.99999911
5333,62.07999742,0,6,-2,0,35.0399977,23.03999923
5334,86.03999776,0,11.89999998,0,0,51.51999725,22.61999915
5335,8.499999702,0,1,0,0,7.199999571,0.300000012
5336,95.13999786,-1.000000119,11.69999999,0,0,60.43999791,23.99999917
5337,188.5399922,0,53.39999992,0,0,81.91999513,53.21999893
5338,6.299999654,0,0,0,0,5.999999642,0.300000012
5339,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5340,82.41999712,0,9.5,-6,0,57.07999681,21.83999912
5341,7.839999676,0,0.5,0,0,7.039999545,0.300000012
5342,29.43999909,0,2.199999988,0,0,23.51999843,3.719999962
5343,65.75999692,0,12.5,0,0,45.27999792,7.979999825
5344,35.31999829,0,4.699999988,0,0,25.99999897,4.619999968
5345,94.35999726,-1.000000119,12.5,0,0,58.55999897,24.29999914
5346,176.2199924,-1.000000119,25.89999998,4,0,86.83999642,60.4799981
5347,101.6199959,-1.000000119,15.09999996,0,0,66.15999615,21.35999951
5348,32.25999892,0,0.399999976,0,0,26.51999789,5.339999966
5349,74.05999713,-1.000000119,14.39999998,0,0,48.71999678,11.93999978
5350,169.699993,-1.000000119,23.69999999,0,0,99.59999533,47.39999834
5351,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5352,52.09999658,-1.000000119,7,0,0,36.43999794,9.659999803
5353,109.5999959,-1.000000119,20,0,0,63.47999659,27.11999895
5354,29.75999975,0,5.199999988,0,0,20.5999984,3.959999971
5355,100.459995,-1.000000119,21.89999998,0,0,49.55999821,29.99999915
5356,5.759999931,0,0.5,0,0,4.9599998,0.300000012
5357,106.4799961,0,19.5,0,0,62.55999789,24.41999894
5358,77.85999645,0,12,0,0,49.83999784,16.01999947
5359,8.399999857,0,1.5,0,0,6.599999607,0.300000012
5360,34.09999859,0,7,0,0,23.43999815,3.659999929
5361,102.139994,0,13.59999996,0,0,59.43999666,29.09999924
5362,56.1599977,0,11.19999999,0,0,34.99999762,9.959999852
5363,26.49999875,0,1,0,0,22.67999846,2.819999948
5364,68.43999794,-1.000000119,12.19999999,0,0,48.11999833,9.119999841
5365,7.319999695,0,0.5,0,0,6.159999639,0.659999996
5366,6.799999833,0,0.5,0,0,5.999999642,0.300000012
5367,72.69999714,-1.000000119,13.69999999,0,0,48.9599967,11.03999981
5368,64.35999802,0,16.5,0,0,43.23999827,4.619999915
5369,11.07999974,0,1.5,0,0,8.91999948,0.659999996
5370,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5371,80.05999826,0,16.19999999,0,0,41.95999824,21.89999933
5372,70.55999681,0,13.5,0,0,48.35999668,8.699999824
5373,27.31999937,0,5,0,0,20.27999888,2.039999999
5374,62.779998,0,9,0,0,44.95999762,8.819999821
5375,4.69999969,0,-1,0,0,5.399999678,0.300000012
5376,70.17999634,0,10,0,0,44.999997,15.17999965
5377,6.599999905,0,1.5,0,0,4.799999714,0.300000012
5378,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5379,6.219999671,0,0,0,0,5.559999675,0.659999996
5380,5.099999726,0,0,0,0,4.799999714,0.300000012
5381,86.85999588,-1.000000119,11.69999999,0,0,59.59999557,16.55999955
5382,14.05999909,0,-0.300000012,0,0,12.19999892,2.159999996
5383,65.37999813,-1.000000119,12,0,0,49.99999839,4.379999921
5384,42.81999862,0,7.399999976,0,0,29.83999783,5.579999961
5385,92.9999973,-1.000000119,13.69999999,0,0,64.15999743,16.13999963
5386,72.45999648,0,10.69999999,0,0,52.03999768,9.719999827
5387,72.53999653,-1.000000119,11.69999999,0,0,46.47999802,15.3599997
5388,65.55999739,-1.000000119,11.5,0,0,43.23999912,11.81999957
5389,92.21999715,-1.000000119,12.80000007,0,0,61.75999663,18.65999971
5390,7.499999583,0,0,0,0,7.199999571,0.300000012
5391,70.85999781,-1.000000119,6,0,0,51.63999809,14.2199995
5392,56.53999729,-1.000000119,6,0,0,45.47999798,6.059999831
5393,6.699999869,0,1,0,0,5.399999678,0.300000012
5394,6.139999688,0,0,0,0,5.839999676,0.300000012
5395,71.79999749,-1.000000119,14.5,0,0,45.99999845,12.2999997
5396,37.61999802,0,4.399999976,0,0,27.99999863,5.219999954
5397,104.3199967,-1.000000119,15.5,0,0,56.27999754,33.53999887
5398,80.2399969,-1.000000119,8.5,0,0,57.19999611,15.53999956
5399,139.3199949,0,24.19999999,-2,0,69.719999,47.39999851
5400,53.97999913,0,7,4,0,28.87999856,14.09999953
5401,6.139999926,0,1,0,0,4.839999735,0.300000012
5402,60.77999797,-1.000000119,13,0,0,40.67999764,8.099999838
5403,85.51999694,0,15.89999998,0,0,52.27999794,17.33999962
5404,52.77999842,0,8.5,0,0,30.71999764,13.55999953
5405,6.219999969,0,1,0,0,4.919999778,0.300000012
5406,98.47999692,-1.000000119,13.5,0,0,60.59999742,25.37999891
5407,99.67999725,-1.000000119,22.5,0,0,60.2399964,17.93999947
5408,109.5199975,0,22.69999999,-2,0,55.63999768,33.17999883
5409,98.93999549,-1.000000119,13,-2,0,64.87999773,24.05999934
5410,8.039999783,0,0.5,0,0,6.879999667,0.659999996
5411,26.99999893,0,3.199999988,0,0,21.27999964,2.519999981
5412,6.099999845,0,1,0,0,4.799999714,0.300000012
5413,51.64000022,0,8.199999988,0,0,33.11999905,10.31999978
5414,141.7999934,0,23,2,0,83.43999553,33.35999883
5415,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5416,8.519999862,0,1.5,0,0,6.719999671,0.300000012
5417,48.57999827,0,8.699999988,0,0,33.51999851,6.359999903
5418,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5419,74.1199981,0,13,-4,0,43.87999806,21.23999934
5420,107.5999961,0,16.19999999,0,0,52.75999749,38.63999844
5421,72.41999815,-1.000000119,12.69999999,0,0,51.83999766,8.879999846
5422,66.35999716,0,9.199999988,0,0,49.5999978,7.559999831
5423,6.099999905,0,1,0,0,4.799999714,0.300000012
5424,108.9999976,-1.000000119,13.69999999,0,0,63.71999758,32.57999894
5425,6.139999866,0,1,0,0,4.839999735,0.300000012
5426,33.77999866,0,4.699999988,0,0,25.83999813,3.239999972
5427,118.679995,0,20.09999996,0,0,66.11999755,32.45999911
5428,70.53999698,0,12.69999999,0,0,51.35999748,6.4799999
5429,7.239999592,0,0.5,0,0,6.439999521,0.300000012
5430,71.31999619,-1.000000119,17,0,0,38.63999885,16.67999945
5431,39.57999718,0,5.099999964,0,0,26.9199978,7.559999943
5432,163.0599943,1.000000119,15.5,4,1,81.79999638,59.75999774
5433,59.99999894,0,10.19999999,0,0,37.55999818,12.23999969
5434,35.79999879,0,4,0,0,23.87999909,7.919999674
5435,82.27999814,0,10.5,0,0,51.91999659,19.85999937
5436,35.239999,0,5,0,0,26.39999884,3.839999959
5437,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5438,6.099999845,0,1,0,0,4.799999714,0.300000012
5439,23.16,0,1.5,0,0,15.59999907,6.059999734
5440,4.099999726,0,-1,0,0,4.799999714,0.300000012
